,latitude,longitude,scientific_name,common_name
881,4.362129216,100.9589508,Leucaena leucocephala,White leadtree
882,3.012751135,101.7100099,Leucaena leucocephala,White leadtree
883,2.935111667,101.6809783,Leucaena leucocephala,White leadtree
884,2.949795,101.69857,Leucaena leucocephala,White leadtree
885,2.952479169,101.7290204,Leucaena leucocephala,White leadtree
886,1.45642847,103.6891231,Leucaena leucocephala,White leadtree
887,3.210049724,101.5034295,Leucaena leucocephala,White leadtree
888,3.246339665,101.6805049,Leucaena leucocephala,White leadtree
889,1.464616269,103.6326586,Leucaena leucocephala,White leadtree
890,3.210049724,101.5034295,Leucaena leucocephala,White leadtree
891,5.8722,118.066904,Leucaena leucocephala,White leadtree
892,6.007572184,116.1244464,Leucaena leucocephala,White leadtree
893,5.457538333,100.1928467,Leucaena leucocephala,White leadtree
894,2.824712777,101.4674826,Leucaena leucocephala,White leadtree
895,2.815156902,101.4534089,Leucaena leucocephala,White leadtree
896,6.03229868,100.3682903,Leucaena leucocephala,White leadtree
897,2.727902778,101.8836472,Leucaena leucocephala,White leadtree
898,3.016984917,101.6987533,Leucaena leucocephala,White leadtree
899,3.015797222,101.7090528,Leucaena leucocephala,White leadtree
900,2.682816667,101.9107444,Leucaena leucocephala,White leadtree
901,3.146608333,101.6149533,Leucaena leucocephala,White leadtree
902,2.51015,103.0154722,Leucaena leucocephala,White leadtree
903,3.845336605,101.2840333,Leucaena leucocephala,White leadtree
904,1.478380556,104.1861444,Leucaena leucocephala,White leadtree
905,5.704128705,100.6689385,Leucaena leucocephala,White leadtree
906,3.876850642,101.2733748,Leucaena leucocephala,White leadtree
907,1.480144444,104.188525,Leucaena leucocephala,White leadtree
908,3.244283333,102.2446972,Leucaena leucocephala,White leadtree
909,3.246677778,102.2392667,Leucaena leucocephala,White leadtree
910,1.762201654,104.0811568,Leucaena leucocephala,White leadtree
911,4.081222789,101.7966446,Leucaena leucocephala,White leadtree
912,3.84107048,101.2971398,Leucaena leucocephala,White leadtree
913,1.762211707,104.0811799,Leucaena leucocephala,White leadtree
914,3.334058333,102.6074472,Leucaena leucocephala,White leadtree
915,3.866017168,101.2769767,Leucaena leucocephala,White leadtree
916,1.771276615,103.6056675,Leucaena leucocephala,Wild Tamarind
917,2.8113544,101.8070333,Leucaena leucocephala,White leadtree
918,2.918536667,101.641905,Leucaena leucocephala,White leadtree
919,3.121945208,101.484475,Acacia mangium,Big-leaved Acacia
920,3.122017147,101.4845696,Acacia mangium,Big-leaved Acacia
921,5.968966484,116.0983124,Acacia mangium,Big-leaved Acacia
922,2.692777872,101.9158325,Acacia mangium,Big-leaved Acacia
923,2.80739108,101.7251293,Acacia mangium,Big-leaved Acacia
924,2.686111212,101.9263916,Acacia mangium,Big-leaved Acacia
925,2.988598121,101.461,Acacia mangium,Big-leaved Acacia
926,2.993516896,101.4656336,Acacia mangium,Big-leaved Acacia
927,2.723055556,101.9027778,Acacia mangium,Big-leaved Acacia
928,2.717499971,101.8997192,Acacia mangium,Big-leaved Acacia
929,2.722222328,101.9008331,Acacia mangium,Big-leaved Acacia
930,2.7225,101.8925,Acacia mangium,Big-leaved Acacia
931,2.723055556,101.8944444,Acacia mangium,Big-leaved Acacia
932,3.121842881,101.4841811,Acacia mangium,Big-leaved Acacia
933,5.43757,103.0393717,Acacia mangium,Big-leaved Acacia
934,6.045430899,116.1251396,Acacia mangium,Big-leaved Acacia
935,3.037377002,101.5810356,Acacia mangium,Big-leaved Acacia
936,2.933383333,101.7051317,Acacia mangium,Big-leaved Acacia
937,2.945108173,101.8725786,Acacia mangium,Big-leaved Acacia
938,3.096649167,101.7427673,Acacia mangium,Big-leaved Acacia
939,3.097641222,101.7417374,Acacia mangium,Big-leaved Acacia
940,3.214444399,113.0500031,Acacia mangium,Big-leaved Acacia
941,2.701869965,101.9558029,Acacia mangium,Big-leaved Acacia
942,2.706350088,101.9079514,Acacia mangium,Big-leaved Acacia
943,2.706146956,101.905426,Acacia mangium,Big-leaved Acacia
944,2.705318928,101.9058228,Acacia mangium,Big-leaved Acacia
945,2.697755098,101.9064636,Acacia mangium,Big-leaved Acacia
946,2.734771967,101.8893509,Acacia mangium,Big-leaved Acacia
947,2.711831093,101.891449,Acacia mangium,Big-leaved Acacia
948,2.986976277,101.711581,Acacia mangium,Big-leaved Acacia
949,1.559236818,103.6353485,Acacia mangium,Big-leaved Acacia
950,2.60172167,101.690225,Acacia mangium,Big-leaved Acacia
951,3.116512,102.630242,Acacia mangium,Big-leaved Acacia
952,2.261915379,102.2766132,Acacia mangium,Big-leaved Acacia
953,2.701818943,101.91185,Acacia mangium,Big-leaved Acacia
954,2.017845,113.0119583,Acacia mangium,Big-leaved Acacia
955,3.053699056,101.8204575,Acacia mangium,Big-leaved Acacia
956,1.441850299,103.9402265,Acacia mangium,Big-leaved Acacia
957,2.721503944,101.8890457,Acacia mangium,Big-leaved Acacia
958,1.443990621,103.6205872,Acacia mangium,Big-leaved Acacia
959,1.5362,103.6316383,Acacia mangium,Big-leaved Acacia
960,1.494072983,103.7762422,Acacia mangium,Big-leaved Acacia
961,1.49413656,103.7761923,Acacia mangium,Big-leaved Acacia
962,4.399493,113.9913832,Acacia mangium,Big-leaved Acacia
963,4.029103846,103.4015531,Acacia mangium,Big-leaved Acacia
964,3.122187913,101.4846943,Acacia mangium,Big-leaved Acacia
965,2.712013917,101.8872375,Acacia mangium,Big-leaved Acacia
966,2.702759972,101.8929138,Acacia mangium,Big-leaved Acacia
967,2.693346,101.9214325,Acacia mangium,Big-leaved Acacia
968,2.730493028,101.8907776,Acacia mangium,Big-leaved Acacia
969,2.728363972,101.890419,Acacia mangium,Big-leaved Acacia
970,2.700890972,101.8971939,Acacia mangium,Big-leaved Acacia
971,2.2544947,102.2189666,Acacia mangium,Big-leaved Acacia
972,4.138290972,103.40592,Acacia mangium,Big-leaved Acacia
973,2.996442,101.677978,Acacia mangium,Big-leaved Acacia
974,5.84808,118.065301,Acacia mangium,Big-leaved Acacia
975,5.849141571,118.065915,Acacia mangium,Big-leaved Acacia
976,2.492325575,101.8405212,Acacia mangium,Big-leaved Acacia
977,2.850046628,101.7335489,Acacia mangium,Big-leaved Acacia
978,2.14409717,102.728325,Acacia mangium,Big-leaved Acacia
979,3.020251972,101.6904678,Acacia mangium,Big-leaved Acacia
980,3.21546342,101.6650277,Acacia mangium,Big-leaved Acacia
981,3.215838333,101.6644667,Acacia mangium,Big-leaved Acacia
982,3.1189695,101.4737383,Acacia mangium,Big-leaved Acacia
983,3.081790599,101.4569672,Acacia mangium,Big-leaved Acacia
984,1.4805011,103.7461324,Acacia mangium,Big-leaved Acacia
985,5.936625196,116.0626003,Acacia mangium,Big-leaved Acacia
986,2.929913552,113.1255417,Acacia mangium,Big-leaved Acacia
987,2.706811111,101.8832889,Acacia mangium,Big-leaved Acacia
988,2.706811111,101.8832889,Acacia mangium,Big-leaved Acacia
989,2.693886111,101.8897861,Acacia mangium,Big-leaved Acacia
990,2.713557785,101.9089685,Acacia mangium,Big-leaved Acacia
991,2.724166667,101.8927778,Acacia mangium,Big-leaved Acacia
992,2.687097222,101.9172583,Acacia mangium,Big-leaved Acacia
993,3.169675,101.5129467,Acacia mangium,Big-leaved Acacia
994,3.373866667,101.4116133,Acacia mangium,Big-leaved Acacia
995,5.969314349,116.098057,Acacia mangium,Big-leaved Acacia
996,5.465118,100.2822098,Acacia mangium,Big-leaved Acacia
997,2.726222222,101.8911306,Acacia mangium,Big-leaved Acacia
998,1.461721454,103.6399319,Acacia mangium,Big-leaved Acacia
999,1.558865772,103.6269562,Acacia mangium,Big-leaved Acacia
1000,1.57648263,103.5756003,Acacia mangium,Big-leaved Acacia
1001,2.721561111,101.888975,Acacia mangium,Big-leaved Acacia
1002,2.923663333,101.7684117,Acacia mangium,Big-leaved Acacia
1003,1.5545735,103.6863412,Acacia mangium,Big-leaved Acacia
1004,1.463696,103.645532,Acacia mangium,Big-leaved Acacia
1005,3.153277778,101.7194,Acacia mangium,Big-leaved Acacia
1006,2.689541667,101.9134694,Acacia mangium,Big-leaved Acacia
1007,3.175458333,101.603725,Acacia mangium,Big-leaved Acacia
1008,3.169291667,101.7648467,Acacia mangium,Big-leaved Acacia
1009,4.32177,100.5670867,Acacia mangium,Big-leaved Acacia
1010,4.355703333,100.958995,Acacia mangium,Big-leaved Acacia
1011,4.35549,100.9590617,Acacia mangium,Big-leaved Acacia
1012,4.355942782,100.9598115,Acacia mangium,Big-leaved Acacia
1013,4.355899656,100.9599087,Acacia mangium,Big-leaved Acacia
1014,4.355960834,100.960195,Acacia mangium,Big-leaved Acacia
1015,3.167352778,101.7736306,Acacia mangium,Big-leaved Acacia
1016,3.095288833,101.4993967,Acacia mangium,Big-leaved Acacia
1017,2.55743495,103.7624923,Acacia mangium,Big-leaved Acacia
1018,3.018833333,101.6900806,Acacia mangium,Big-leaved Acacia
1019,2.712013889,101.8871139,Acacia mangium,Big-leaved Acacia
1020,4.347792648,100.9649112,Acacia mangium,Big-leaved Acacia
1021,5.20894055,100.6101549,Acacia mangium,Big-leaved Acacia
1022,2.728305556,101.8961222,Acacia mangium,Big-leaved Acacia
1023,3.173233333,101.5012944,Acacia mangium,Big-leaved Acacia
1024,3.173213889,101.5011472,Acacia mangium,Big-leaved Acacia
1025,3.172961111,101.500475,Acacia mangium,Big-leaved Acacia
1026,3.172811111,101.4999833,Acacia mangium,Big-leaved Acacia
1027,3.71180973,101.727404,Acacia mangium,Big-leaved Acacia
1028,3.173333333,101.5015972,Acacia mangium,Big-leaved Acacia
1029,1.5520404,103.6357288,Acacia mangium,Big-leaved Acacia
1030,1.556376667,103.635085,Acacia mangium,Big-leaved Acacia
1031,1.55569,103.63458,Acacia mangium,Big-leaved Acacia
1032,1.561453232,103.6326484,Acacia mangium,Big-leaved Acacia
1033,1.55607,103.6366617,Acacia mangium,Big-leaved Acacia
1034,1.558566667,103.624755,Acacia mangium,Big-leaved Acacia
1035,6.97075,116.8124778,Acacia mangium,Big-leaved Acacia
1036,6.970644444,116.8115222,Acacia mangium,Big-leaved Acacia
1037,2.889472222,101.6740472,Acacia mangium,Big-leaved Acacia
1038,2.913063518,101.6912185,Acacia mangium,Big-leaved Acacia
1039,2.711063889,101.8932472,Acacia mangium,Big-leaved Acacia
1040,5.851965475,118.0805331,Acacia mangium,Big-leaved Acacia
1041,2.905967994,101.6828439,Acacia mangium,Big-leaved Acacia
1042,3.175461111,101.528,Acacia mangium,Big-leaved Acacia
1043,5.35602626,100.2979579,Acacia mangium,Big-leaved Acacia
1044,5.450225537,100.182755,Acacia mangium,Big-leaved Acacia
1045,4.3564349,100.9560103,Acacia mangium,Big-leaved Acacia
1046,4.371467535,100.9586766,Acacia mangium,Big-leaved Acacia
1047,1.521019649,110.3880724,Acacia mangium,Big-leaved Acacia
1048,3.1482,101.5081028,Acacia mangium,Big-leaved Acacia
1049,3.148302778,101.5093361,Acacia mangium,Big-leaved Acacia
1050,3.149097222,101.5096722,Acacia mangium,Big-leaved Acacia
1051,2.966208333,101.6752472,Acacia mangium,Big-leaved Acacia
1052,2.966208333,101.6752472,Acacia mangium,Big-leaved Acacia
1053,3.132244444,101.6574972,Acacia mangium,Big-leaved Acacia
1054,5.848018556,118.0610632,Acacia mangium,Big-leaved Acacia
1055,3.172698,101.499791,Acacia mangium,Big-leaved Acacia
1056,2.94667093,101.7222544,Acacia mangium,Big-leaved Acacia
1057,2.960605913,101.6751307,Acacia mangium,Big-leaved Acacia
1058,2.94413844,101.7275908,Acacia mangium,Big-leaved Acacia
1059,2.91519092,101.7031709,Acacia mangium,Big-leaved Acacia
1060,1.8735778,103.9239959,Acacia mangium,Big-leaved Acacia
1061,4.357199231,100.9571446,Acacia mangium,Big-leaved Acacia
1062,2.9248541,101.679379,Acacia mangium,Big-leaved Acacia
1063,4.372749928,100.9572334,Acacia mangium,Big-leaved Acacia
1064,3.757734537,102.5658646,Acacia mangium,Big-leaved Acacia
1065,1.455400572,103.9013002,Acacia mangium,Big-leaved Acacia
1066,2.95856906,101.6658336,Acacia mangium,Big-leaved Acacia
1067,2.719902778,101.9007472,Acacia mangium,Big-leaved Acacia
1068,6.097531,100.284197,Acacia mangium,Big-leaved Acacia
1069,2.943069444,101.7197194,Acacia mangium,Big-leaved Acacia
1070,4.35719314,100.9571231,Acacia mangium,Big-leaved Acacia
1071,2.722536111,101.8943389,Acacia mangium,Big-leaved Acacia
1072,2.688977778,101.9178389,Acacia mangium,Big-leaved Acacia
1073,4.356388687,100.9579172,Acacia mangium,Big-leaved Acacia
1074,4.354220037,100.9551737,Acacia mangium,Big-leaved Acacia
1075,4.35411582,100.9554372,Acacia mangium,Big-leaved Acacia
1076,3.129221425,101.5803379,Acacia mangium,Big-leaved Acacia
1077,3.17257243,101.5001924,Acacia mangium,Big-leaved Acacia
1078,3.246619065,101.5354793,Acacia mangium,Big-leaved Acacia
1079,3.246339665,101.6805049,Acacia mangium,Big-leaved Acacia
1080,4.35647975,100.9574038,Acacia mangium,Big-leaved Acacia
1081,5.871227,118.065882,Acacia mangium,Big-leaved Acacia
1082,5.586846667,101.4755883,Acacia mangium,Big-leaved Acacia
1083,4.356015326,100.9585525,Acacia mangium,Big-leaved Acacia
1084,4.357249341,100.9569666,Acacia mangium,Big-leaved Acacia
1085,2.697752778,101.9064583,Acacia mangium,Big-leaved Acacia
1086,2.707480556,101.9078861,Acacia mangium,Big-leaved Acacia
1087,2.702622222,101.9122556,Acacia mangium,Big-leaved Acacia
1088,1.77162413,103.6073891,Acacia mangium,Big-leaved Acacia
1089,2.384436291,103.7141994,Acacia mangium,Big-leaved Acacia
1090,1.772064473,103.6070002,Acacia mangium,Big-leaved Acacia
1091,2.651097068,102.4874214,Acacia mangium,Big-leaved Acacia
1092,4.96479035,103.0422037,Acacia mangium,Big-leaved Acacia
1093,3.769485,101.4471617,Acacia mangium,Big-leaved Acacia
1094,1.557335,103.63487,Acacia mangium,Big-leaved Acacia
1095,2.645124139,102.4899738,Acacia mangium,Big-leaved Acacia
1096,3.248502778,102.2431667,Acacia mangium,Big-leaved Acacia
1097,3.142642127,101.4850696,Acacia mangium,Big-leaved Acacia
1098,3.1417445,101.4863967,Acacia mangium,Big-leaved Acacia
1099,3.1418945,101.4852917,Acacia mangium,Big-leaved Acacia
1100,1.762403394,104.0813449,Acacia mangium,Big-leaved Acacia
1101,4.068138626,101.7999117,Acacia mangium,Big-leaved Acacia
1102,2.711202778,101.8927889,Acacia mangium,Big-leaved Acacia
1103,1.47652035,104.1859939,Acacia mangium,Big-leaved Acacia
1104,5.134253348,102.9418019,Acacia mangium,Big-leaved Acacia
1105,5.13385902,102.9452706,Acacia mangium,Big-leaved Acacia
1106,1.849185049,103.63607,Acacia mangium,Big-leaved Acacia
1107,5.723975927,100.6566998,Acacia mangium,Big-leaved Acacia
1108,4.965342959,103.0364447,Acacia mangium,Big-leaved Acacia
1109,3.1252893,101.4766151,Acacia mangium,Big-leaved Acacia
1110,1.5194734,103.8686692,Acacia mangium,Big-leaved Acacia
1111,1.5207584,103.8691896,Acacia mangium,Big-leaved Acacia
1112,1.5245986,103.8662845,Acacia mangium,Big-leaved Acacia
1113,1.522941,103.8563272,Acacia mangium,Big-leaved Acacia
1114,1.238155,110.646606,Lantana camara,common lantana
1115,5.356837117,100.2900263,Lantana camara,common lantana
1116,5.356606868,100.3053041,Lantana camara,common lantana
1117,5.3561108,100.2897236,Lantana camara,common lantana
1118,5.356426529,100.28911,Lantana camara,common lantana
1119,5.42382,100.2671183,Lantana camara,common lantana
1120,5.423968644,100.2673042,Lantana camara,common lantana
1121,4.636969,101.162439,Lantana camara,common lantana
1122,5.356665872,100.2897232,Lantana camara,common lantana
1123,5.356836667,100.2900783,Lantana camara,common lantana
1124,5.356755839,100.2901713,Lantana camara,common lantana
1125,5.356629,100.305765,Lantana camara,common lantana
1126,5.358925819,100.2932434,Lantana camara,common lantana
1127,5.35881873,100.2931842,Lantana camara,common lantana
1128,5.356693333,100.291345,Lantana camara,common lantana
1129,5.355781667,100.28987,Lantana camara,common lantana
1130,5.356840789,100.2899874,Lantana camara,common lantana
1131,5.35681412,100.2900502,Lantana camara,common lantana
1132,5.357120525,100.2902727,Lantana camara,common lantana
1133,5.3562569,100.2917412,Lantana camara,common lantana
1134,5.3569258,100.2906089,Lantana camara,common lantana
1135,5.425389682,100.268332,Lantana camara,common lantana
1136,5.359156369,100.3031687,Lantana camara,common lantana
1137,5.424189941,100.2697297,Lantana camara,common lantana
1138,5.35689,100.3020209,Lantana camara,common lantana
1139,5.357524753,100.2890396,Lantana camara,common lantana
1140,5.356609204,100.3020086,Lantana camara,common lantana
1141,5.356728295,100.2899586,Lantana camara,common lantana
1142,5.468807971,100.2455235,Lantana camara,common lantana
1143,3.00538055,101.7321383,Lantana camara,common lantana
1144,3.12472229,101.6546308,Lantana camara,common lantana
1145,3.03901425,101.5769221,Lantana camara,common lantana
1146,3.0363236,101.5864863,Lantana camara,common lantana
1147,3.03223049,101.4396243,Lantana camara,common lantana
1148,2.88739242,101.289356,Lantana camara,common lantana
1149,3.0925475,101.7449956,Lantana camara,common lantana
1150,3.0925475,101.7449956,Lantana camara,common lantana
1151,3.0925475,101.7449956,Lantana camara,common lantana
1152,3.032097678,101.4398951,Lantana camara,common lantana
1153,3.143,101.68466,Lantana camara,common lantana
1154,3.124547778,101.65471,Lantana camara,common lantana
1155,3.124547778,101.65471,Lantana camara,common lantana
1156,2.88490152,101.285255,Lantana camara,common lantana
1157,3.144006993,101.6817632,Lantana camara,common lantana
1158,2.9490389,101.3317605,Lantana camara,common lantana
1159,2.89357966,101.2912145,Lantana camara,common lantana
1160,2.88736935,101.2894064,Lantana camara,common lantana
1161,6.35853305,99.6929886,Lantana camara,common lantana
1162,3.837698793,100.8888704,Lantana camara,common lantana
1163,3.711868,101.7365558,Lantana camara,common lantana
1164,2.528257806,101.8147368,Lantana camara,common lantana
1165,4.382575,102.40233,Lantana camara,common lantana
1166,2.940719547,101.9033221,Lantana camara,common lantana
1167,2.697499991,101.9544449,Lantana camara,common lantana
1168,3.717485576,101.7524867,Lantana camara,common lantana
1169,2.705231127,101.9120206,Lantana camara,common lantana
1170,2.705277681,101.9122238,Lantana camara,common lantana
1171,5.42425,100.2693266,Lantana camara,common lantana
1172,3.714699179,101.7238588,Lantana camara,common lantana
1173,3.1652055,101.7765283,Lantana camara,common lantana
1174,2.721944332,101.8991699,Lantana camara,common lantana
1175,2.684444428,101.9269409,Lantana camara,common lantana
1176,5.359098287,100.3012905,Lantana camara,common lantana
1177,5.359194492,100.3011615,Lantana camara,common lantana
1178,5.414776782,100.2762787,Lantana camara,common lantana
1179,2.706111193,101.8824997,Lantana camara,common lantana
1180,5.42396757,100.2701198,Lantana camara,common lantana
1181,5.425047807,100.2687211,Lantana camara,common lantana
1182,5.420476701,100.2773966,Lantana camara,common lantana
1183,5.415186128,100.3026377,Lantana camara,common lantana
1184,5.42263,100.2663467,Lantana camara,common lantana
1185,5.423921024,100.2685979,Lantana camara,common lantana
1186,5.424360275,100.2690964,Lantana camara,common lantana
1187,5.4243086,100.2688362,Lantana camara,common lantana
1188,5.339580955,100.2934938,Lantana camara,common lantana
1189,5.424711667,100.269175,Lantana camara,common lantana
1190,5.4247124,100.2689002,Lantana camara,common lantana
1191,5.4233096,100.2686005,Lantana camara,common lantana
1192,5.379878351,100.2756548,Lantana camara,common lantana
1193,5.37993023,100.2756556,Lantana camara,common lantana
1194,5.424566746,100.2688904,Lantana camara,common lantana
1195,5.3894925,100.313892,Lantana camara,common lantana
1196,5.43513128,100.3105837,Lantana camara,common lantana
1197,5.404679461,100.3145494,Lantana camara,common lantana
1198,5.421538333,100.2661217,Lantana camara,common lantana
1199,5.333369028,100.2686065,Lantana camara,common lantana
1200,5.42462,100.2692117,Lantana camara,common lantana
1201,5.392210007,100.2792892,Lantana camara,common lantana
1202,5.43795057,100.2982412,Lantana camara,common lantana
1203,5.38558667,100.3073343,Lantana camara,common lantana
1204,5.408250649,100.2772272,Lantana camara,common lantana
1205,5.424664971,100.2690859,Lantana camara,common lantana
1206,5.373052479,100.3048506,Lantana camara,common lantana
1207,5.424985243,100.2688186,Lantana camara,common lantana
1208,5.424591667,100.2686217,Lantana camara,common lantana
1209,5.42463,100.26905,Lantana camara,common lantana
1210,5.423303127,100.2679443,Lantana camara,common lantana
1211,5.408568077,100.2770562,Lantana camara,common lantana
1212,5.407205905,100.3338516,Lantana camara,common lantana
1213,5.42261076,100.2661209,Lantana camara,common lantana
1214,5.42459686,100.2691187,Lantana camara,common lantana
1215,5.287941933,100.2819366,Lantana camara,common lantana
1216,5.423678818,100.268816,Lantana camara,common lantana
1217,5.362794458,100.3332507,Lantana camara,common lantana
1218,5.431517124,100.2996216,Lantana camara,common lantana
1219,5.291936435,100.2613241,Lantana camara,common lantana
1220,5.424596667,100.268555,Lantana camara,common lantana
1221,5.359105,100.3032533,Lantana camara,common lantana
1222,2.707499981,101.9030533,Lantana camara,common lantana
1223,5.35694798,100.2899251,Lantana camara,common lantana
1224,2.705277778,101.9122222,Lantana camara,common lantana
1225,5.355430488,100.2908557,Lantana camara,common lantana
1226,5.361287117,100.3003235,Lantana camara,common lantana
1227,2.992650753,101.7195456,Lantana camara,common lantana
1228,4.472069512,101.3819468,Lantana camara,common lantana
1229,5.423946154,100.2700548,Lantana camara,common lantana
1230,5.355418333,100.2907533,Lantana camara,common lantana
1231,3.037377,101.5810379,Lantana camara,common lantana
1232,5.42409718,100.2678347,Lantana camara,common lantana
1233,5.421722889,100.2656403,Lantana camara,common lantana
1234,3.212508125,101.6831697,Lantana camara,common lantana
1235,3.034444444,101.58,Lantana camara,common lantana
1236,5.424139208,100.2692845,Lantana camara,common lantana
1237,3.037499051,101.5817168,Lantana camara,common lantana
1238,3.116632528,101.6602531,Lantana camara,common lantana
1239,3.035833359,101.5863876,Lantana camara,common lantana
1240,3.019459386,101.6168519,Lantana camara,common lantana
1241,3.124639167,101.6673786,Lantana camara,common lantana
1242,2.990906,101.7077179,Lantana camara,common lantana
1243,2.990139,101.7070465,Lantana camara,common lantana
1244,2.123681068,111.5184021,Lantana camara,common lantana
1245,3.236435028,113.0712709,Lantana camara,common lantana
1246,5.357689381,100.3043137,Lantana camara,common lantana
1247,3.41621282,101.8427171,Lantana camara,common lantana
1248,5.373605,100.2231217,Lantana camara,common lantana
1249,2.707118972,101.9003219,Lantana camara,common lantana
1250,2.707211917,101.9014664,Lantana camara,common lantana
1251,2.715965986,101.9057312,Lantana camara,common lantana
1252,6.556668333,100.2046683,Lantana camara,common lantana
1253,6.646102512,100.1990234,Lantana camara,common lantana
1254,3.404192925,101.6377716,Lantana camara,common lantana
1255,2.676989079,101.8857727,Lantana camara,common lantana
1256,5.961727495,116.0707626,Lantana camara,common lantana
1257,2.702035904,101.9119186,Lantana camara,common lantana
1258,5.354729539,100.2977187,Lantana camara,common lantana
1259,2.706713915,101.9015427,Lantana camara,common lantana
1260,2.707425111,101.9022598,Lantana camara,common lantana
1261,2.707721944,101.901268,Lantana camara,common lantana
1262,6.012255192,116.5394974,Lantana camara,common lantana
1263,3.126200618,101.625186,Lantana camara,common lantana
1264,2.707876921,101.9020462,Lantana camara,common lantana
1265,2.707990885,101.9018555,Lantana camara,common lantana
1266,2.707139969,101.9002991,Lantana camara,common lantana
1267,3.71108089,100.9259087,Lantana camara,common lantana
1268,2.445574191,101.8550487,Lantana camara,common lantana
1269,1.441850299,103.9402265,Lantana camara,common lantana
1270,2.703146667,101.714255,Lantana camara,common lantana
1271,2.929775953,101.9276733,Lantana camara,common lantana
1272,2.231069044,104.061241,Lantana camara,common lantana
1273,5.418866667,100.2658,Lantana camara,common lantana
1274,5.418851376,100.2656555,Lantana camara,common lantana
1275,3.03955929,101.8041998,Lantana camara,common lantana
1276,2.6542944,101.7849476,Lantana camara,common lantana
1277,2.6542944,101.7849476,Lantana camara,common lantana
1278,2.999854072,101.7141787,Lantana camara,common lantana
1279,5.420590108,100.3083832,Lantana camara,common lantana
1280,2.715373972,101.9103851,Lantana camara,common lantana
1281,5.354685029,100.2985853,Lantana camara,common lantana
1282,2.701987,101.9117584,Lantana camara,common lantana
1283,1.494888081,103.7766208,Lantana camara,common lantana
1284,4.488233333,101.3905867,Lantana camara,common lantana
1285,4.3847812,102.4005068,Lantana camara,common lantana
1286,2.676812861,101.9015121,Lantana camara,common lantana
1287,3.141562496,101.4832669,Lantana camara,common lantana
1288,3.038765103,101.8038151,Lantana camara,common lantana
1289,3.19861569,101.739324,Lantana camara,common lantana
1290,3.19865962,101.7393091,Lantana camara,common lantana
1291,5.218461922,100.6934601,Lantana camara,common lantana
1292,3.068518,101.7704228,Lantana camara,common lantana
1293,3.0437555,101.7536383,Lantana camara,common lantana
1294,2.2817147,102.2641459,Lantana camara,common lantana
1295,5.151723673,100.9864105,Lantana camara,common lantana
1296,1.844084926,102.949052,Lantana camara,common lantana
1297,2.676800028,101.8971786,Lantana camara,common lantana
1298,4.780990203,102.4661726,Lantana camara,common lantana
1299,3.711868,101.7365558,Lantana camara,common lantana
1300,1.412624249,103.6257832,Lantana camara,common lantana
1301,3.355819944,101.7849655,Lantana camara,common lantana
1302,1.843854,102.9480617,Lantana camara,common lantana
1303,5.238533056,100.4907719,Lantana camara,common lantana
1304,2.701797972,101.8979034,Lantana camara,common lantana
1305,2.724025972,101.9282074,Lantana camara,common lantana
1306,2.728970056,101.8907776,Lantana camara,common lantana
1307,1.57420165,103.6340527,Lantana camara,common lantana
1308,2.993725236,101.7874057,Lantana camara,common lantana
1309,3.022813056,101.7125397,Lantana camara,common lantana
1310,3.11121667,101.5219283,Lantana camara,common lantana
1311,3.052376406,101.7533246,Lantana camara,common lantana
1312,2.699064944,101.8971939,Lantana camara,common lantana
1313,3.177545612,101.6075931,Lantana camara,common lantana
1314,2.199604598,102.2964891,Lantana camara,common lantana
1315,4.193777276,103.4097181,Lantana camara,common lantana
1316,4.538460668,100.7202211,Lantana camara,common lantana
1317,2.706162,101.8875656,Lantana camara,common lantana
1318,2.677474972,101.8954086,Lantana camara,common lantana
1319,5.356520997,100.2891429,Lantana camara,common lantana
1320,5.424519272,100.2687059,Lantana camara,common lantana
1321,5.356520997,100.2891429,Lantana camara,common lantana
1322,5.383365813,100.2979312,Lantana camara,common lantana
1323,5.356462281,100.2889768,Lantana camara,common lantana
1324,5.36125127,100.3014092,Lantana camara,common lantana
1325,5.38303314,100.2993296,Lantana camara,common lantana
1326,5.3565597,100.2890739,Lantana camara,common lantana
1327,5.2777661,100.49947,Lantana camara,common lantana
1328,5.360035694,100.3036131,Lantana camara,common lantana
1329,5.35718583,100.3012552,Lantana camara,common lantana
1330,5.404395768,100.2811853,Lantana camara,common lantana
1331,5.361535074,100.3013334,Lantana camara,common lantana
1332,2.675961028,101.900856,Lantana camara,common lantana
1333,5.23242573,100.5091293,Lantana camara,common lantana
1334,5.408460933,100.2773314,Lantana camara,common lantana
1335,5.408460933,100.2773314,Lantana camara,common lantana
1336,5.349433821,100.2942699,Lantana camara,common lantana
1337,2.938195,101.6009217,Lantana camara,common lantana
1338,5.283570844,100.2904547,Lantana camara,common lantana
1339,2.96509256,101.7167786,Lantana camara,common lantana
1340,2.9652096,101.7170444,Lantana camara,common lantana
1341,3.611016667,101.0918278,Lantana camara,common lantana
1342,3.040904512,101.5747217,Lantana camara,common lantana
1343,3.03945476,101.804315,Lantana camara,common lantana
1344,3.03947692,101.8043215,Lantana camara,common lantana
1345,3.03940373,101.8042925,Lantana camara,common lantana
1346,3.365266667,101.3147667,Lantana camara,common lantana
1347,3.120222222,101.6482472,Lantana camara,common lantana
1348,5.4084613,100.2773317,Lantana camara,common lantana
1349,5.465118,100.2822098,Lantana camara,common lantana
